Room_Area,Room_Height,Room_Volume,Occupancy,Outdoor_Temperature,Window_Area,Equipment_Load,Insulation_Level,Sun_Exposure,AC_Capacity_Ton
36,3.9,140.4,2,40,6.7,0.3,5,3,1.5
98,3.3,323.4,9,37,9.9,1.3,2,3,3.5
17,3.5,59.5,1,33,2.3,0.2,3,2,1.0
50,2.9,145.0,4,40,6.7,0.4,5,3,1.5
96,2.8,268.8,6,25,18.3,0.6,3,1,2.5
50,3.2,160.0,3,42,8.7,0.6,4,2,1.5
24,3.9,93.6,1,36,3.0,0.2,1,3,1.0
35,3.2,112.0,2,30,6.4,0.3,2,1,1.0
63,3.0,189.0,4,38,8.0,0.7,1,1,2.0
23,3.3,75.9,2,45,2.8,0.3,3,3,1.0
93,3.2,297.6,10,33,11.4,1.8,4,1,3.0
66,4.2,277.2,5,44,13.0,0.9,4,3,2.5
62,4.2,260.4,4,28,8.7,0.5,3,3,2.0
74,3.8,281.2,8,36,8.1,1.1,3,2,2.5
64,4.0,256.0,6,36,9.6,1.1,3,1,2.5
53,3.2,169.6,4,26,7.2,0.8,3,3,1.5
30,3.6,108.0,3,30,5.3,0.4,3,2,1.0
42,4.2,176.4,3,33,7.5,0.6,1,1,1.5
20,3.3,66.0,2,41,3.4,0.2,2,1,1.0
75,4.2,315.0,6,37,7.8,0.9,5,1,2.5
20,3.1,62.0,2,31,3.8,0.3,4,1,1.0
80,3.7,296.0,7,25,14.8,0.9,2,2,2.5
54,3.9,210.6,4,43,9.0,0.6,1,1,2.0
85,3.6,306.0,10,36,10.5,1.1,4,2,3.0
76,3.2,243.2,7,35,13.5,0.8,3,2,2.5
42,3.9,163.8,4,33,6.1,0.7,2,2,1.5
94,3.1,291.4,7,35,17.7,0.8,2,1,3.0
61,3.4,207.4,4,32,7.3,0.6,4,3,2.0
23,3.2,73.6,2,44,3.4,0.4,1,3,1.0
66,3.5,231.0,7,27,7.8,0.9,3,3,2.0
29,3.3,95.7,2,38,4.9,0.4,4,1,1.0
48,3.1,148.8,3,35,9.1,0.6,5,1,1.5
34,3.8,129.2,2,28,5.4,0.3,2,1,1.0
92,3.0,276.0,7,28,18.0,0.8,4,2,2.5
74,3.6,266.4,5,34,13.4,0.5,5,3,2.5
72,3.9,280.8,5,44,10.4,0.6,2,1,2.5
89,3.5,311.5,6,38,17.8,0.7,4,2,3.0
81,4.0,324.0,7,41,13.9,1.0,5,2,3.0
16,3.4,54.4,1,30,1.9,0.2,3,2,1.0
64,4.2,268.8,7,28,12.8,1.4,3,1,2.5
28,2.8,78.4,3,41,4.0,0.5,1,3,1.5
70,3.9,273.0,4,40,10.7,0.6,2,1,2.5
83,3.8,315.4,5,34,13.6,0.6,1,3,3.0
58,3.7,214.6,5,29,7.6,0.6,4,1,2.0
60,3.2,192.0,6,34,7.5,0.9,4,3,2.0
20,3.7,74.0,1,37,2.6,0.2,5,1,1.0
22,3.6,79.2,1,30,2.5,0.2,2,3,1.0
53,3.0,159.0,3,43,9.7,0.5,5,2,1.5
58,4.0,232.0,5,41,6.3,0.9,5,2,2.0
41,3.5,143.5,3,36,7.0,0.4,3,1,1.5
30,2.9,87.0,2,42,4.4,0.4,3,1,1.0
53,3.3,174.9,6,30,6.4,1.1,4,3,2.0
15,3.1,46.5,1,44,2.0,0.2,4,3,1.0
65,3.0,195.0,6,25,9.0,1.1,2,3,2.0
77,4.1,315.7,7,33,13.4,0.9,1,2,3.0
47,3.7,173.9,3,28,6.3,0.5,3,1,1.5
64,3.2,204.8,5,26,6.9,0.7,3,2,2.0
68,3.7,251.6,4,26,8.9,0.8,5,2,2.0
41,3.9,159.9,3,33,4.8,0.6,5,2,1.5
95,3.2,304.0,9,26,16.4,1.7,2,2,3.0
93,4.2,390.6,9,45,13.2,0.9,1,3,3.5
100,4.0,400.0,8,30,12.2,1.6,2,3,3.5
33,3.9,128.7,3,36,5.9,0.3,1,1,1.5
42,3.8,159.6,4,43,7.3,0.6,3,3,2.0
37,2.9,107.3,3,31,6.9,0.4,4,3,1.0
78,2.8,218.4,8,30,9.4,0.9,1,1,2.5
53,3.0,159.0,7,28,7.8,1.2,3,3,2.0
63,4.1,258.3,5,40,7.3,0.7,4,3,2.5
73,3.1,226.3,4,30,8.7,0.7,3,3,2.0
34,3.8,129.2,3,39,5.9,0.5,3,1,1.5
75,4.2,315.0,7,36,11.2,1.2,3,2,3.0
23,4.1,94.3,1,32,3.2,0.2,3,1,1.0
37,3.4,125.8,2,43,6.6,0.4,2,3,1.5
21,3.8,79.8,1,42,2.4,0.2,4,3,1.0
45,3.9,175.5,5,33,8.5,0.6,4,2,1.5
74,3.6,266.4,8,40,11.3,1.5,5,2,2.5
75,3.5,262.5,7,37,8.5,1.4,5,2,2.5
89,3.1,275.9,6,45,11.4,0.7,5,3,3.0
95,3.7,351.5,6,28,18.5,1.2,2,3,3.5
40,3.2,128.0,5,27,7.6,0.8,1,2,1.5
96,3.2,307.2,7,42,13.3,1.1,1,2,3.0
68,3.2,217.6,8,27,8.5,0.9,2,3,2.5
45,2.9,130.5,3,43,7.6,0.5,4,2,1.5
55,4.0,220.0,5,43,6.5,0.6,3,1,2.0
42,4.0,168.0,3,27,5.8,0.4,2,2,1.5
20,3.8,76.0,2,30,3.6,0.4,4,1,1.0
48,4.1,196.8,4,29,5.4,0.4,1,2,1.5
23,3.7,85.1,2,41,2.5,0.3,1,1,1.0
26,3.7,96.2,2,29,3.8,0.3,1,2,1.0
30,4.0,120.0,2,25,5.5,0.3,1,3,1.0
85,3.1,263.5,5,43,13.6,0.7,3,2,2.5
45,3.4,153.0,4,36,6.5,0.7,2,3,1.5
47,3.8,178.6,4,32,8.0,0.7,4,2,1.5
21,3.2,67.2,1,34,3.4,0.1,4,3,1.0
17,3.1,52.7,1,37,2.6,0.2,1,1,1.0
34,4.1,139.4,3,45,3.9,0.5,5,2,1.5
19,4.2,79.8,1,35,2.1,0.1,5,2,1.0
81,3.3,267.3,6,30,9.6,0.8,4,1,2.5
52,3.1,161.2,4,45,9.1,0.5,1,2,2.0
93,3.4,316.2,10,38,17.9,1.7,2,3,3.5
70,3.2,224.0,6,25,13.5,1.0,3,1,2.0
37,4.0,148.0,2,42,6.7,0.2,4,3,1.5
16,4.1,65.6,1,27,2.2,0.1,1,1,1.0
35,3.3,115.5,3,39,6.4,0.5,3,2,1.5
92,3.6,331.2,7,35,9.7,1.3,1,1,3.0
28,2.9,81.2,3,45,4.6,0.3,1,2,1.0
76,3.4,258.4,5,29,12.3,0.9,3,1,2.5
25,2.8,70.0,2,39,4.9,0.3,4,3,1.0
18,3.7,66.6,1,33,3.2,0.1,4,2,1.0
61,3.0,183.0,5,32,11.6,0.7,5,3,2.0
34,4.0,136.0,3,29,6.4,0.4,2,2,1.5
66,3.7,244.2,5,38,12.4,1.0,2,3,2.5
30,4.1,123.0,2,44,4.6,0.2,2,3,1.5
59,4.1,241.9,4,30,8.9,0.5,1,2,2.0
22,3.0,66.0,2,28,3.8,0.2,1,1,1.0
76,3.5,266.0,6,38,11.5,0.6,4,3,2.5
98,3.1,303.8,6,26,17.9,0.7,2,2,3.0
35,3.4,119.0,3,26,4.3,0.5,2,2,1.0
78,3.4,265.2,5,34,13.7,0.6,3,2,2.5
44,3.8,167.2,5,45,6.5,0.6,3,2,2.0
50,4.2,210.0,6,37,7.5,0.9,4,2,2.0
19,3.7,70.3,2,41,3.4,0.2,3,3,1.0
99,3.9,386.1,8,36,10.0,1.5,1,2,3.5
52,3.4,176.8,4,41,9.5,0.5,5,2,2.0
33,2.9,95.7,2,34,3.7,0.3,1,3,1.0
88,3.5,308.0,5,28,11.0,0.9,4,1,2.5
41,4.1,168.1,4,39,5.6,0.6,3,1,1.5
27,3.1,83.7,3,38,3.9,0.5,3,2,1.0
23,3.2,73.6,1,27,3.5,0.2,3,3,1.0
31,2.9,89.9,3,36,4.1,0.4,4,3,1.0
58,4.2,243.6,7,43,9.9,0.9,1,2,2.5
59,3.4,200.6,7,31,7.8,1.3,4,3,2.0
56,3.2,179.2,4,34,8.1,0.6,5,2,1.5
65,4.1,266.5,4,38,11.0,0.4,1,3,2.5
97,3.9,378.3,10,27,16.0,1.5,5,3,3.5
72,4.0,288.0,7,25,10.3,1.3,4,2,2.5
72,4.1,295.2,6,40,12.5,1.2,2,1,2.5
44,4.0,176.0,4,30,8.5,0.6,4,1,1.5
19,4.2,79.8,1,39,3.7,0.2,4,1,1.0
22,3.7,81.4,2,27,4.4,0.2,4,2,1.0
51,3.1,158.1,4,33,9.0,0.6,3,3,1.5
61,3.0,183.0,7,35,8.1,0.9,3,1,2.0
59,3.6,212.4,5,45,8.4,0.7,4,1,2.0
19,3.3,62.7,2,29,3.1,0.3,5,1,1.0
77,3.0,231.0,6,30,14.3,1.1,1,1,2.5
100,3.9,390.0,12,44,11.8,2.2,1,2,3.5
61,3.3,201.3,7,34,6.4,1.0,4,2,2.0
39,3.4,132.6,3,32,4.5,0.5,3,1,1.0
64,3.7,236.8,8,30,8.2,1.2,2,2,2.5
59,3.4,200.6,4,37,10.2,0.8,5,3,2.0
44,4.0,176.0,4,33,7.7,0.6,2,1,1.5
62,4.2,260.4,7,39,6.4,1.1,4,1,2.5
65,3.3,214.5,5,43,12.5,0.8,2,2,2.5
69,3.0,207.0,4,28,9.6,0.7,1,2,2.0
69,3.2,220.8,4,32,12.1,0.8,3,3,2.0
60,3.7,222.0,4,29,10.9,0.5,2,2,2.0
45,2.9,130.5,3,40,8.1,0.4,2,2,1.5
48,3.7,177.6,3,42,6.8,0.5,4,2,1.5
88,3.5,308.0,7,26,12.6,1.0,1,2,3.0
82,2.9,237.8,6,30,9.5,0.6,2,2,2.5
47,3.4,159.8,5,27,7.9,0.9,4,1,1.5
70,3.1,217.0,6,31,10.7,0.9,2,3,2.5
72,3.0,216.0,6,27,13.2,0.6,3,2,2.0
71,4.1,291.1,9,36,13.6,1.7,5,2,3.0
31,3.2,99.2,3,26,5.4,0.5,4,3,1.0
25,3.5,87.5,2,33,4.6,0.4,5,1,1.0
85,3.7,314.5,7,40,14.6,1.0,2,1,3.0
95,3.7,351.5,6,33,10.2,0.7,1,3,3.0
31,3.3,102.3,2,30,5.8,0.3,5,3,1.0
24,3.2,76.8,2,39,2.9,0.4,3,2,1.0
40,3.6,144.0,3,31,4.7,0.5,2,1,1.5
20,3.9,78.0,2,28,3.1,0.2,3,2,1.0
95,4.1,389.5,10,45,13.9,1.3,5,3,3.5
30,3.6,108.0,3,35,4.6,0.5,2,2,1.0
18,3.5,63.0,2,28,3.3,0.3,1,3,1.0
76,4.2,319.2,6,38,10.1,1.0,3,2,3.0
98,3.1,303.8,6,31,12.8,1.1,2,1,3.0
78,2.8,218.4,8,29,13.8,1.0,4,3,2.5
70,3.5,245.0,5,41,8.9,0.5,3,3,2.5
89,2.9,258.1,7,27,10.2,1.1,2,2,2.5
37,2.9,107.3,3,37,6.6,0.5,1,2,1.5
47,2.8,131.6,3,39,7.6,0.5,4,1,1.5
45,3.7,166.5,4,30,8.9,0.5,2,3,1.5
21,3.7,77.7,2,43,4.1,0.4,1,2,1.0
100,3.2,320.0,10,45,11.7,1.3,4,3,3.5
19,3.4,64.6,1,35,2.1,0.2,1,1,1.0
51,3.4,173.4,3,27,6.9,0.6,5,1,1.5
15,3.5,52.5,2,26,2.4,0.3,4,2,1.0
84,3.1,260.4,8,25,15.0,1.1,1,3,3.0
59,3.9,230.1,6,25,9.7,0.8,2,3,2.0
61,3.2,195.2,7,38,6.9,0.8,4,3,2.0
82,3.3,270.6,9,30,14.4,0.9,4,1,2.5
44,3.7,162.8,4,29,6.1,0.7,4,3,1.5
95,4.2,399.0,7,42,10.2,1.1,4,1,3.5
74,3.1,229.4,9,39,12.4,1.6,2,3,3.0
38,3.3,125.4,3,43,4.6,0.5,4,3,1.5
45,3.3,148.5,3,28,6.0,0.4,3,1,1.5
42,3.5,147.0,3,33,8.1,0.6,1,1,1.5
59,4.0,236.0,3,41,6.8,0.3,1,3,2.0
18,3.8,68.4,1,41,2.1,0.1,4,2,1.0
75,3.1,232.5,4,29,10.8,0.6,3,2,2.0
53,3.8,201.4,5,35,6.7,1.0,4,3,2.0
97,3.0,291.0,7,40,16.2,1.1,2,1,3.0
38,3.1,117.8,3,38,5.8,0.6,1,3,1.5
85,3.4,289.0,5,29,16.7,0.6,3,3,2.5
60,3.3,198.0,7,39,9.9,1.1,1,3,2.5
67,4.0,268.0,5,30,11.7,1.0,5,1,2.0
62,4.2,260.4,5,44,7.3,1.0,2,2,2.5
23,3.1,71.3,2,39,3.1,0.3,2,3,1.0
36,3.7,133.2,4,34,3.9,0.6,4,2,1.5
16,3.6,57.6,1,37,1.8,0.2,5,2,1.0
30,3.9,117.0,2,28,3.0,0.4,5,3,1.0
19,3.8,72.2,1,39,2.0,0.1,5,1,1.0
26,3.2,83.2,3,25,3.7,0.4,4,3,1.0
66,4.0,264.0,5,25,8.7,1.0,1,3,2.5
40,3.5,140.0,4,38,4.6,0.8,3,3,1.5
29,4.1,118.9,3,40,4.4,0.3,3,3,1.5
81,3.6,291.6,8,35,13.1,1.4,1,2,3.0
87,3.2,278.4,6,34,15.1,1.0,2,3,3.0
73,4.1,299.3,5,43,12.8,0.8,1,2,3.0
53,4.0,212.0,6,30,7.6,1.0,2,1,2.0
77,4.1,315.7,5,26,10.3,1.0,3,3,2.5
39,4.1,159.9,3,30,6.6,0.4,1,1,1.5
55,3.1,170.5,4,45,10.4,0.7,3,1,2.0
42,3.9,163.8,4,34,7.2,0.7,3,1,1.5
35,3.6,126.0,4,28,6.9,0.6,2,3,1.5
75,3.4,255.0,6,43,9.7,0.9,2,2,2.5
71,2.8,198.8,8,35,11.9,1.1,3,2,2.5
25,3.8,95.0,2,33,4.4,0.2,2,3,1.0
33,4.0,132.0,2,39,4.2,0.3,4,1,1.0
89,3.6,320.4,9,31,9.6,1.1,4,1,3.0
15,3.2,48.0,1,42,2.7,0.2,5,1,1.0
46,2.9,133.4,3,34,7.4,0.5,5,1,1.5
99,3.7,366.3,10,33,16.2,1.4,4,3,3.5
91,3.4,309.4,7,40,13.1,0.9,2,2,3.0
48,3.5,168.0,3,37,7.5,0.3,1,3,2.0
31,3.6,111.6,2,41,4.4,0.3,4,2,1.0
69,3.9,269.1,7,29,7.2,0.9,4,3,2.5
33,3.6,118.8,3,43,6.5,0.4,1,2,1.5
88,3.5,308.0,10,34,12.2,1.9,2,3,3.5
56,3.5,196.0,5,38,7.9,0.5,5,3,2.0
73,3.4,248.2,6,44,7.7,0.8,5,2,2.5
87,3.7,321.9,7,33,13.6,1.2,2,2,3.0
89,2.8,249.2,10,34,13.4,1.4,4,1,2.5
52,3.8,197.6,3,28,8.9,0.5,5,1,1.5
45,3.2,144.0,4,43,5.5,0.4,1,1,1.5
80,3.3,264.0,6,33,10.2,1.1,5,3,2.5
83,3.7,307.1,9,39,9.7,1.0,1,3,3.0
64,3.1,198.4,4,33,9.7,0.5,1,2,2.0
44,3.7,162.8,4,35,5.4,0.4,5,2,1.5
49,3.0,147.0,5,31,8.0,0.7,1,3,2.0
73,3.7,270.1,4,45,9.9,0.8,1,1,2.5
31,3.8,117.8,2,31,3.7,0.3,2,1,1.0
80,3.8,304.0,8,36,10.6,1.6,3,3,3.0
94,3.9,366.6,6,39,13.3,0.9,5,3,3.0
35,3.5,122.5,4,29,6.3,0.4,4,2,1.0
66,4.0,264.0,5,26,9.9,0.9,1,1,2.5
79,3.1,244.9,10,33,10.9,1.4,3,1,2.5
28,3.3,92.4,2,37,4.8,0.2,5,1,1.0
30,4.1,123.0,2,39,5.0,0.4,3,1,1.0
69,3.9,269.1,5,42,11.1,0.6,4,2,2.5
23,3.8,87.4,3,38,3.7,0.4,2,1,1.0
22,3.8,83.6,2,29,3.5,0.2,3,2,1.0
87,3.0,261.0,10,45,13.7,2.0,1,1,3.0
48,4.1,196.8,3,42,5.0,0.4,2,1,2.0
47,3.2,150.4,6,26,6.0,1.0,2,3,1.5
100,3.0,300.0,7,43,15.3,0.8,2,1,3.0
21,2.8,58.8,2,26,4.0,0.4,5,1,1.0
96,3.3,316.8,8,45,9.8,1.4,4,2,3.0
35,3.7,129.5,2,28,6.5,0.3,5,2,1.0
19,3.3,62.7,1,41,2.9,0.1,4,3,1.0
85,3.9,331.5,8,33,14.4,0.9,4,2,3.0
26,3.1,80.6,3,28,4.2,0.5,3,1,1.0
73,3.0,219.0,4,43,11.0,0.5,3,3,2.5
95,3.2,304.0,7,35,10.1,1.3,4,1,3.0
72,2.9,208.8,4,39,9.3,0.7,2,2,2.0
51,4.0,204.0,3,44,8.5,0.6,1,2,2.0
97,3.0,291.0,8,37,15.2,1.0,2,1,3.0
59,3.3,194.7,3,42,9.0,0.5,4,3,2.0
94,3.4,319.6,11,28,11.2,1.5,1,1,3.0
39,3.1,120.9,4,30,5.8,0.5,4,3,1.5
41,4.0,164.0,3,45,4.1,0.3,1,1,1.5
65,3.8,247.0,4,42,6.5,0.8,3,3,2.5
56,2.8,156.8,3,40,6.6,0.5,2,1,1.5
85,3.4,289.0,7,44,14.3,1.1,4,1,3.0
56,3.0,168.0,6,40,10.2,0.7,4,3,2.0
74,3.7,273.8,6,34,14.3,1.2,4,1,2.5
86,3.5,301.0,5,28,9.6,0.9,1,3,3.0
93,3.9,362.7,6,28,11.0,1.0,4,2,3.0
72,3.8,273.6,9,36,12.1,1.4,2,2,3.0
94,3.9,366.6,8,35,17.4,0.8,4,1,3.0
86,4.0,344.0,7,45,11.9,0.8,5,3,3.0
95,3.1,294.5,9,33,13.5,1.0,4,2,3.0
36,3.6,129.6,4,30,6.6,0.8,5,3,1.5
72,3.0,216.0,5,32,9.4,0.6,2,3,2.0
25,3.1,77.5,2,39,4.8,0.2,5,3,1.0
20,3.1,62.0,1,44,3.7,0.2,4,3,1.0
36,3.3,118.8,3,36,5.9,0.3,3,3,1.5
92,3.9,358.8,9,45,14.1,1.8,1,2,3.5
26,3.2,83.2,2,32,3.6,0.2,5,2,1.0
41,3.8,155.8,3,41,4.8,0.6,1,2,1.5
15,2.8,42.0,1,28,2.5,0.2,3,3,1.0
78,3.6,280.8,5,30,13.3,0.8,3,2,2.5
88,3.2,281.6,6,35,14.7,0.7,2,3,3.0
94,3.8,357.2,7,28,13.1,0.7,3,2,3.0
53,4.2,222.6,4,27,10.3,0.5,3,1,2.0
74,3.5,259.0,4,40,7.9,0.5,4,1,2.0
84,3.5,294.0,9,43,16.4,1.5,1,1,3.0
68,4.2,285.6,4,36,10.0,0.4,2,3,2.5
39,3.3,128.7,3,35,7.4,0.6,4,1,1.5
34,3.4,115.6,2,31,6.6,0.3,2,2,1.0
50,3.8,190.0,5,34,5.6,0.6,3,3,2.0
37,3.5,129.5,2,25,6.3,0.2,3,1,1.0
94,3.9,366.6,8,38,12.0,1.3,1,3,3.5
15,3.4,51.0,1,30,2.5,0.2,1,3,1.0
41,3.8,155.8,2,28,4.8,0.2,5,1,1.0
66,3.9,257.4,4,26,9.3,0.8,3,3,2.0
16,3.7,59.2,1,31,1.7,0.2,2,2,1.0
35,3.1,108.5,2,40,3.6,0.2,4,2,1.0
23,3.5,80.5,2,37,3.6,0.3,1,2,1.0
62,4.2,260.4,6,39,10.5,0.9,4,1,2.5
53,2.9,153.7,4,26,8.2,0.5,1,1,1.5
56,3.8,212.8,3,27,9.5,0.3,3,2,2.0
85,3.9,331.5,6,42,10.9,0.7,3,3,3.0
59,3.7,218.3,3,42,8.2,0.5,5,3,2.0
16,3.0,48.0,1,39,2.9,0.2,5,1,1.0
90,2.9,261.0,5,33,16.0,0.6,3,3,2.5
91,3.5,318.5,11,38,15.9,2.2,2,3,3.5
81,3.2,259.2,5,35,12.7,0.9,4,3,2.5
57,3.3,188.1,5,45,6.0,0.6,1,3,2.0
32,3.2,102.4,2,35,4.6,0.2,3,2,1.0
53,3.9,206.7,4,26,6.0,0.5,3,1,1.5
20,4.0,80.0,2,38,2.2,0.3,2,1,1.0
56,2.8,156.8,4,35,6.6,0.7,5,1,1.5
66,3.9,257.4,4,30,7.4,0.5,4,3,2.0
41,3.7,151.7,3,40,4.8,0.5,4,2,1.5
93,3.4,316.2,6,37,10.2,0.7,2,2,3.0
29,2.9,84.1,3,45,5.5,0.5,4,3,1.0
33,3.7,122.1,2,45,4.7,0.3,2,1,1.5
76,3.2,243.2,4,26,15.1,0.8,5,1,2.0
78,3.6,280.8,7,25,13.6,0.7,5,1,2.5
65,3.1,201.5,7,35,10.8,1.0,5,3,2.0
61,4.0,244.0,8,40,11.4,1.6,1,3,2.5
71,3.3,234.3,6,36,13.3,1.0,4,3,2.5
34,3.8,129.2,2,41,3.9,0.2,3,1,1.0
34,3.5,119.0,2,39,4.8,0.4,1,2,1.5
96,4.1,393.6,5,35,13.3,0.9,5,1,3.0
78,3.1,241.8,9,37,12.7,1.0,3,2,2.5
52,4.1,213.2,5,29,10.2,0.8,2,2,2.0
52,3.9,202.8,4,30,6.4,0.4,1,2,2.0
79,3.8,300.2,5,36,11.6,0.5,5,3,2.5
90,4.0,360.0,8,41,16.5,1.1,2,2,3.5
19,3.7,70.3,2,35,2.2,0.2,3,1,1.0
78,3.0,234.0,5,36,9.5,0.5,1,2,2.5
41,3.8,155.8,5,43,6.7,0.6,1,3,2.0
34,3.4,115.6,2,26,4.9,0.2,3,2,1.0
74,3.6,266.4,5,25,9.1,0.7,3,3,2.5
54,3.4,183.6,6,44,6.9,1.2,1,2,2.0
97,3.0,291.0,6,35,14.3,0.7,5,1,2.5
93,3.5,325.5,7,33,12.6,0.8,1,2,3.0
20,2.9,58.0,2,41,2.7,0.3,4,2,1.0
87,2.9,252.3,5,26,10.2,0.8,1,1,2.5
50,3.5,175.0,4,36,6.4,0.8,3,3,2.0
88,3.1,272.8,7,25,14.4,0.8,4,2,2.5
79,3.7,292.3,9,27,10.2,1.0,3,2,2.5
25,3.1,77.5,2,34,3.0,0.4,1,2,1.0
63,3.9,245.7,6,44,7.8,0.8,2,2,2.5
98,3.0,294.0,6,39,19.2,0.8,5,2,3.0
42,3.4,142.8,3,29,4.8,0.4,2,2,1.5
36,3.5,126.0,3,25,5.7,0.4,1,3,1.5
98,3.7,362.6,7,26,11.1,0.9,4,1,3.0
61,3.4,207.4,6,38,9.3,1.0,5,2,2.0
94,3.7,347.8,10,32,10.3,1.4,1,2,3.5
80,3.9,312.0,7,45,14.9,0.7,1,3,3.0
39,3.0,117.0,2,32,7.8,0.3,3,3,1.5
81,2.9,234.9,8,33,14.2,1.1,2,3,2.5
46,3.7,170.2,4,33,5.5,0.5,2,1,1.5
31,4.0,124.0,3,41,4.0,0.5,2,3,1.5
54,3.5,189.0,3,39,10.7,0.4,5,3,2.0
98,3.7,362.6,7,42,19.5,0.8,4,3,3.5
44,3.2,140.8,3,39,5.0,0.5,1,3,1.5
73,4.0,292.0,7,31,9.8,0.9,2,1,2.5
42,3.9,163.8,4,34,4.4,0.7,1,3,1.5
61,3.6,219.6,4,36,7.3,0.7,3,3,2.0
37,3.2,118.4,2,40,5.2,0.4,4,3,1.5
97,3.4,329.8,7,44,14.1,0.8,1,2,3.5
71,3.2,227.2,8,26,12.4,1.2,2,3,2.5
15,3.4,51.0,1,40,1.7,0.2,5,2,1.0
43,2.9,124.7,2,31,5.3,0.3,4,2,1.0
64,2.9,185.6,4,44,12.4,0.5,1,1,2.0
78,3.1,241.8,5,29,7.9,0.6,2,1,2.0
95,4.1,389.5,9,29,14.2,1.5,1,3,3.5
89,3.5,311.5,7,29,10.1,0.8,5,1,2.5
51,3.5,178.5,4,33,6.1,0.6,2,2,1.5
75,3.5,262.5,8,35,12.4,1.0,3,2,2.5
21,3.5,73.5,2,29,3.8,0.3,5,1,1.0
78,2.9,226.2,8,45,7.8,1.4,5,1,2.5
32,3.3,105.6,3,31,6.3,0.4,2,2,1.0
43,2.9,124.7,2,42,8.6,0.2,1,2,1.5
74,2.9,214.6,4,35,14.7,0.6,3,1,2.0
68,2.9,197.2,5,34,7.9,0.7,5,3,2.0
86,4.1,352.6,6,38,14.6,0.9,3,1,3.0
35,3.1,108.5,3,32,6.7,0.4,1,2,1.5
35,2.9,101.5,4,45,4.7,0.6,5,3,1.5
72,2.8,201.6,5,45,12.4,0.8,1,3,2.5
63,3.7,233.1,5,30,12.0,0.6,1,2,2.0
50,3.7,185.0,3,28,9.8,0.4,4,2,1.5
31,3.2,99.2,2,26,3.8,0.2,5,3,1.0
94,3.2,300.8,6,37,15.7,1.0,4,1,3.0
67,3.3,221.1,6,45,9.0,0.7,5,3,2.5
29,3.3,95.7,2,45,5.0,0.4,2,1,1.0
93,3.9,362.7,8,27,17.5,1.0,2,1,3.0
54,4.1,221.4,4,34,7.1,0.5,2,2,2.0
95,3.6,342.0,8,25,11.4,1.0,2,1,3.0
65,3.3,214.5,4,40,11.8,0.5,1,2,2.0
79,3.2,252.8,7,35,10.3,0.8,2,2,2.5
27,4.0,108.0,2,42,5.2,0.3,2,3,1.5
52,2.9,150.8,3,36,5.8,0.3,2,2,1.5
88,3.4,299.2,6,32,17.2,0.8,2,2,3.0
40,3.7,148.0,4,30,5.9,0.5,2,1,1.5
90,3.2,288.0,6,28,10.6,0.9,2,3,2.5
97,3.0,291.0,6,34,19.3,1.0,2,1,3.0
29,3.7,107.3,2,38,3.8,0.2,4,1,1.0
19,3.6,68.4,2,38,3.4,0.4,3,1,1.0
16,3.7,59.2,1,25,3.1,0.2,4,2,1.0
92,4.2,386.4,10,29,9.3,1.3,4,3,3.5
79,3.3,260.7,5,45,11.2,0.6,4,3,2.5
91,4.2,382.2,6,30,13.0,1.1,2,3,3.5
74,2.9,214.6,5,39,12.6,0.9,1,1,2.5
70,2.9,203.0,5,32,8.6,1.0,1,2,2.0
92,4.0,368.0,6,28,10.2,0.8,2,2,3.0
52,3.3,171.6,4,31,9.1,0.5,5,2,1.5
71,3.3,234.3,4,41,9.4,0.6,2,1,2.0
65,2.9,188.5,6,25,10.6,0.8,2,3,2.0
55,2.8,154.0,4,34,8.9,0.4,3,2,1.5
93,3.7,344.1,9,30,9.9,1.5,1,3,3.5
84,3.5,294.0,5,36,12.2,0.8,3,2,2.5
97,3.8,368.6,6,44,13.2,1.0,3,3,3.5
66,3.1,204.6,4,43,11.9,0.4,3,2,2.0
15,4.0,60.0,1,40,2.3,0.1,4,2,1.0
99,3.2,316.8,9,38,17.1,1.7,5,3,3.5
32,3.4,108.8,2,33,5.9,0.3,1,1,1.0
41,3.3,135.3,3,45,6.2,0.3,5,1,1.5
86,4.0,344.0,6,29,11.1,0.7,2,3,3.0
90,3.9,351.0,11,45,14.1,1.5,1,1,3.5
56,3.4,190.4,4,45,10.2,0.7,3,3,2.0
20,3.3,66.0,2,33,3.4,0.4,4,2,1.0
94,3.9,366.6,7,32,16.7,1.1,1,3,3.5
97,3.1,300.7,9,44,13.3,1.7,2,1,3.5
96,4.1,393.6,5,35,16.6,0.7,4,1,3.0
38,3.2,121.6,3,28,4.3,0.5,5,2,1.0
59,3.4,200.6,4,33,8.6,0.4,4,3,2.0
98,3.9,382.2,7,40,19.4,1.2,5,1,3.5
85,3.9,331.5,7,40,15.4,1.3,2,2,3.0
21,3.8,79.8,2,44,3.7,0.2,4,1,1.0
30,3.0,90.0,2,34,5.6,0.3,3,2,1.0
72,3.1,223.2,8,27,11.0,1.5,4,3,2.5
71,3.8,269.8,5,31,10.6,0.7,5,3,2.5
56,4.0,224.0,4,41,10.9,0.8,3,3,2.0
28,3.0,84.0,2,45,3.4,0.4,5,3,1.0
70,4.2,294.0,4,32,9.7,0.5,4,1,2.5
26,3.7,96.2,2,33,4.4,0.4,1,3,1.0
29,3.9,113.1,2,39,4.2,0.3,5,3,1.0
22,3.9,85.8,2,25,2.7,0.4,5,1,1.0
